ticket_id,prioridad_num,usuarios_afectados,nivel_soporte_final,tickets_abiertos_tecnico,num_reasignaciones,tiempo_primera_respuesta_min,tiempo_resolucion_horas,num_reaperturas,costo_resolucion_usd,sla_cumplido,satisfaccion_cliente,canal_ingreso_Chat,canal_ingreso_Correo Electrónico,canal_ingreso_Desconocido,canal_ingreso_Llamada Telefónica,canal_ingreso_Portal Web,canal_ingreso_Presencial,departamento_solicitante_Atención al Cliente,departamento_solicitante_Finanzas,departamento_solicitante_Legal,departamento_solicitante_Marketing,departamento_solicitante_Operaciones,departamento_solicitante_Recursos Humanos,departamento_solicitante_TI,departamento_solicitante_Ventas,ubicacion_usuario_Desconocido,ubicacion_usuario_Remoto,ubicacion_usuario_Sede Central,ubicacion_usuario_Sucursal Norte,ubicacion_usuario_Sucursal Sur,categoria_Accesos y Contraseñas,categoria_Correo y Office 365,categoria_ERP,categoria_Hardware,categoria_Impresoras,categoria_Redes,categoria_Seguridad,categoria_Software,tecnico_asignado_Ana Torres,tecnico_asignado_Andrés Gómez,tecnico_asignado_Carlos Ruiz,tecnico_asignado_Elena Díaz,tecnico_asignado_Jorge Soto,tecnico_asignado_Luis Pérez,tecnico_asignado_María López,tecnico_asignado_Sofía Vargas
TK-008742,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,0.8654088585686587,0.3508930136631898,0.967725700735098,-0.30799166078505985,-0.38584411672216956,-0.7469226611195043,0.5883850724596785,-0.2370596082063437,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TK-008743,1.9717195257158426,3.967268632984768,1.9985449259574197,-0.5720336811720539,1.312902646735677,-1.9789489179215172,-0.42057915381508965,-0.38584411672216956,0.12328851121224002,-1.6995672507795123,-0.2370596082063437,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TK-008744,0.9122248853526816,-0.6025405242859445,1.9985449259574197,-1.3934294181667468,0.3508930136631898,-1.1010115381805203,-0.9432314956027795,-0.38584411672216956,0.043686785122094764,0.5883850724596785,-0.2370596082063437,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
TK-008745,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,-1.1880804839180736,-0.6111166194092976,0.6492065720265233,-0.1838368643514789,-0.38584411672216956,-0.7212588618424929,0.5883850724596785,-0.2370596082063437,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TK-008746,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,0.249362055822639,0.3508930136631898,0.21305344419729375,-0.3457953539351451,-0.38584411672216956,-0.6570131095738647,0.5883850724596785,-0.2370596082063437,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TK-008747,0.9122248853526816,0.9893206387563425,1.9985449259574197,-1.3934294181667468,0.3508930136631898,-1.5229491891554974,-0.8224897039891247,-0.38584411672216956,-0.3272617889943047,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TK-008748,0.9122248853526816,-0.6025405242859445,-0.7628297558490323,-0.36668474692338066,1.312902646735677,-1.2417837707106634,0.24427096456736855,3.804318236821753,1.4198275978930026,-1.6995672507795123,-0.2370596082063437,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
TK-008749,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,3.1242471353040644,0.3508930136631898,1.1496663131079081,-0.5558209964819464,-0.38584411672216956,-0.8151949609316439,0.5883850724596785,0.9141809010919673,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
TK-008750,0.9122248853526816,1.6319191113636093,0.6178575850541936,0.044013121573965794,-0.6111166194092976,-0.5594929382786215,-0.5516901805515994,-0.38584411672216956,-0.8151949609316439,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TK-008751,0.9122248853526816,0.19339005723519906,0.6178575850541936,0.044013121573965794,3.236921912880652,-1.0128271850396289,2.155813104167439,5.201039021336394,2.4727294334292,-1.6995672507795123,-2.5395406268029657,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
TK-008752,-1.2067643953736404,-0.1369509809188924,0.6178575850541936,1.6868045955633517,-0.6111166194092976,0.5635817331375155,1.2200719436719374,-0.38584411672216956,0.4971718770948932,0.5883850724596785,2.0654214103902784,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TK-008753,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,0.249362055822639,-0.6111166194092976,1.3482393425943604,0.06757197861077346,-0.38584411672216956,-0.5202362490128855,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
TK-008754,-0.1472697550104794,-0.1369509809188924,0.6178575850541936,0.45471099007131227,0.3508930136631898,-0.33505303382960644,0.1792908210708479,-0.38584411672216956,-0.31892464124218844,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TK-008755,-0.1472697550104794,0.19339005723519906,0.6178575850541936,0.45471099007131227,-0.6111166194092976,0.828792482642835,0.12864479918460667,1.0108766677924714,0.5509001291165752,0.5883850724596785,2.0654214103902784,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
TK-008756,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,0.8654088585686587,-0.6111166194092976,0.6925789486945689,-0.7646529624945275,-0.38584411672216956,-1.1900393283148274,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TK-008757,-1.2067643953736404,-0.6025405242859445,0.6178575850541936,0.249362055822639,-0.6111166194092976,1.6092223760970867,0.6750537535906604,-0.38584411672216956,1.3273378449276505,0.5883850724596785,-0.2370596082063437,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
TK-008758,-0.1472697550104794,-0.1369509809188924,0.6178575850541936,-0.16133581267470742,-0.6111166194092976,-0.1742654332083122,1.158262135082171,1.0108766677924714,0.9866648690093481,-1.6995672507795123,-1.3883001175046548,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
TK-008759,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,1.4814556613146783,0.3508930136631898,0.43996557826424115,0.0024973612397750588,-0.38584411672216956,-0.7137619330812263,0.5883850724596785,-0.2370596082063437,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
TK-008760,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,0.044013121573965794,-0.6111166194092976,2.2262770946600616,-1.1459920274799371,-0.38584411672216956,-1.1900393283148274,0.5883850724596785,0.9141809010919673,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TK-008761,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,0.8654088585686587,1.312902646735677,0.46016756644426476,0.2580501008513763,-0.38584411672216956,-0.2507571844842538,0.5883850724596785,-0.2370596082063437,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
TK-008762,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,1.6868045955633517,-0.6111166194092976,1.5498125379973113,-0.44064973138454816,-0.38584411672216956,-0.7019980233627756,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TK-008763,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,2.0975024640606983,-0.6111166194092976,1.6741658262160197,-0.9072108805067574,-0.38584411672216956,-1.1900393283148274,0.5883850724596785,0.9141809010919673,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
TK-008764,0.9122248853526816,-0.6025405242859445,-0.7628297558490323,0.45471099007131227,-0.6111166194092976,-0.8455591358957985,0.5867019449314318,-0.38584411672216956,1.5141163990974855,-1.6995672507795123,-0.2370596082063437,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
TK-008765,0.9122248853526816,-0.6025405242859445,-0.7628297558490323,-0.36668474692338066,-0.6111166194092976,-1.1487086668623028,0.33693754224236194,-0.38584411672216956,0.6108830215418414,-1.6995672507795123,2.0654214103902784,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
TK-008766,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,-0.5720336811720539,-0.6111166194092976,1.0119419643433143,-1.2320935815622975,-0.38584411672216956,-1.1900393283148274,0.5883850724596785,0.9141809010919673,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TK-008767,0.9122248853526816,-0.6025405242859445,-0.7628297558490323,0.044013121573965794,-0.6111166194092976,-0.7663069091517746,-0.11245270079887328,-0.38584411672216956,-0.6055669262974333,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TK-008768,-0.1472697550104794,0.19339005723519906,-0.7628297558490323,-0.7773826154207271,4.1989315459531396,-0.2956403040109115,0.1255223456977258,2.407597452307112,0.561969743365327,0.5883850724596785,-1.3883001175046548,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TK-008769,-0.1472697550104794,0.8359885298424654,-0.7628297558490323,-0.16133581267470742,-0.6111166194092976,-0.32740655877435487,0.41236482847844813,2.407597452307112,0.38899825024525814,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TK-008770,-0.1472697550104794,-0.6025405242859445,0.6178575850541936,0.6600599243199855,-0.6111166194092976,0.7738522639287351,-0.7172770196636423,-0.38584411672216956,-0.8151949609316439,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TK-008771,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,-0.16133581267470742,-0.6111166194092976,1.337685921808606,-0.3063802090125695,-0.38584411672216956,-0.3048696282562465,0.5883850724596785,-0.2370596082063437,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
TK-008772,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,-0.16133581267470742,-0.6111166194092976,1.4784656253502564,-1.1311084562225102,-0.38584411672216956,-1.1900393283148274,0.5883850724596785,-0.2370596082063437,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TK-008773,0.9122248853526816,-0.6025405242859445,-0.7628297558490323,1.070757792817332,0.3508930136631898,-0.5847234739913395,-0.5895008252265679,-0.38584411672216956,-0.8151949609316439,0.5883850724596785,-0.2370596082063437,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
TK-008774,-0.1472697550104794,-0.1369509809188924,-0.7628297558490323,0.45471099007131227,-0.6111166194092976,0.720334629722327,0.7355287224650788,-0.38584411672216956,0.9071460976189796,0.5883850724596785,0.9141809010919673,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
TK-008775,-1.2067643953736404,-0.1369509809188924,-0.7628297558490323,0.249362055822639,-0.6111166194092976,0.9913656258426121,-0.09148179443156296,-0.38584411672216956,-1.006352846293492,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TK-008776,-0.1472697550104794,0.6589796006022512,1.9985449259574197,-1.1880804839180736,0.3508930136631898,-0.5770769989360874,0.3043902586634903,3.804318236821753,0.6657349162283026,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
TK-008777,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,0.8654088585686587,-0.6111166194092976,1.2855779690945721,0.11714750326804475,-0.38584411672216956,-0.25519068289283425,0.5883850724596785,2.0654214103902784,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TK-008778,0.9122248853526816,-0.6025405242859445,-0.7628297558490323,-0.5720336811720539,-0.6111166194092976,-0.5950247142743686,0.7247517191518922,-0.38584411672216956,1.1084594802382797,-1.6995672507795123,-0.2370596082063437,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
TK-008779,-0.1472697550104794,-0.6025405242859445,-0.7628297558490323,0.8654088585686587,-0.6111166194092976,0.10327026316292501,2.3665244858827728,-0.38584411672216956,0.9307180450439262,-1.6995672507795123,-0.2370596082063437,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
TK-008780,-0.1472697550104794,-0.6025405242859445,-0.7628297558490323,-0.9827315496694004,-0.6111166194092976,0.8912770000916117,-0.8117203866083706,-0.38584411672216956,-1.1900393283148274,0.5883850724596785,-0.2370596082063437,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
TK-008781,-0.1472697550104794,-0.6025405242859445,-0.7628297558490323,0.45471099007131227,-0.6111166194092976,0.5316405377327345,-1.199913932634502,1.0108766677924714,-0.8937043692059056,0.5883850724596785,0.9141809010919673,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TK-008782,-0.1472697550104794,-0.1369509809188924,-0.7628297558490323,0.45471099007131227,-0.6111166194092976,0.21915806002090102,0.24427096456736855,-0.38584411672216956,-0.121560309081143,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TK-008783,1.9717195257158426,2.6165164390357223,1.9985449259574197,-0.5720336811720539,1.312902646735677,-0.6539767687179528,0.3017747421025042,-0.38584411672216956,0.2803913603238768,-1.6995672507795123,-1.3883001175046548,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
TK-008784,-1.2067643953736404,-0.1369509809188924,-0.7628297558490323,-0.16133581267470742,-0.6111166194092976,1.1310771711814276,-0.9586342816566862,-0.38584411672216956,-1.1900393283148274,0.5883850724596785,2.0654214103902784,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
TK-008785,-0.1472697550104794,-0.6025405242859445,-0.7628297558490323,1.2761067270660051,-0.6111166194092976,0.12951946193476802,0.7715376193412248,-0.38584411672216956,0.0788949651995532,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
TK-008786,-0.1472697550104794,-0.1369509809188924,-0.7628297558490323,2.5082003325580446,-0.6111166194092976,1.3482393425943604,1.4872536157700929,-0.38584411672216956,1.106670281397483,-1.6995672507795123,-0.2370596082063437,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
TK-008787,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,-0.16133581267470742,-0.6111166194092976,1.065942623890774,-0.7672101319885594,-0.38584411672216956,-1.1900393283148274,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
TK-008788,-1.2067643953736404,0.8359885298424654,0.6178575850541936,0.249362055822639,0.3508930136631898,1.45510915330118,-0.09538026823704372,-0.38584411672216956,0.6839725584898424,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
TK-008789,0.9122248853526816,-0.6025405242859445,-0.7628297558490323,1.6868045955633517,0.3508930136631898,-0.6736063135317775,0.9434658803272847,-0.38584411672216956,0.9825421528859227,-1.6995672507795123,-0.2370596082063437,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
TK-008790,1.9717195257158426,0.6589796006022512,1.9985449259574197,-0.5720336811720539,1.312902646735677,-1.8710747449864253,1.987885214977918,2.407597452307112,2.355622676774002,-1.6995672507795123,-2.5395406268029657,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
TK-008791,0.9122248853526816,0.8359885298424654,0.6178575850541936,1.2761067270660051,0.3508930136631898,-0.8559945638841526,-1.0496026074155438,-0.38584411672216956,0.5735871002303218,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TK-008792,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,0.044013121573965794,-0.6111166194092976,0.9407791711498091,0.20752430784246204,-0.38584411672216956,-0.192741976901683,0.5883850724596785,-0.2370596082063437,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TK-008793,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,0.45471099007131227,-0.6111166194092976,1.58266346135359,-0.6024310702270403,-0.38584411672216956,-0.9143194162152126,0.5883850724596785,-0.2370596082063437,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TK-008794,-1.2067643953736404,0.19339005723519906,0.6178575850541936,-1.59877835241542,2.2749122798081647,1.3700462512845193,0.561482506255544,-0.38584411672216956,0.3413497362054733,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
TK-008795,0.9122248853526816,-0.6025405242859445,0.6178575850541936,1.2761067270660051,-0.6111166194092976,-1.2583151144335747,-0.2731298452265082,-0.38584411672216956,-0.20008412356649033,0.5883850724596785,-0.2370596082063437,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TK-008796,-0.1472697550104794,-0.6025405242859445,-0.7628297558490323,-1.8041272866640932,-0.6111166194092976,0.264585935804875,-1.2361903288106943,-0.38584411672216956,-1.1900393283148274,0.5883850724596785,0.9141809010919673,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TK-008797,-1.2067643953736404,-0.1369509809188924,-0.7628297558490323,0.45471099007131227,-0.6111166194092976,1.4677082589470118,-0.3643968468138197,-0.38584411672216956,-0.9698275905281308,0.5883850724596785,0.9141809010919673,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
TK-008798,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,0.6600599243199855,-0.6111166194092976,0.3186704785269661,-0.48783142765834175,-0.38584411672216956,-0.3027694689154772,0.5883850724596785,-0.2370596082063437,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TK-008799,-0.1472697550104794,-0.1369509809188924,0.6178575850541936,0.6600599243199855,-0.6111166194092976,0.17014821409713923,1.079664072357441,-0.38584411672216956,1.0764143010375096,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TK-008800,-0.1472697550104794,0.8359885298424654,0.6178575850541936,-0.36668474692338066,0.3508930136631898,0.3627342212412157,-0.6310376477548949,-0.38584411672216956,-0.5612169489458464,0.5883850724596785,-0.2370596082063437,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TK-008801,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,-0.16133581267470742,-0.6111166194092976,1.8518654960451173,0.12447934318731209,-0.38584411672216956,-0.6500939052509616,0.5883850724596785,0.9141809010919673,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TK-008802,-0.1472697550104794,-0.6025405242859445,-0.7628297558490323,0.249362055822639,-0.6111166194092976,0.24610958893109075,-0.13523025497481977,-0.38584411672216956,0.6916950960428734,0.5883850724596785,0.9141809010919673,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TK-008803,-0.1472697550104794,-0.6025405242859445,-0.7628297558490323,0.45471099007131227,-0.6111166194092976,0.6423851275828748,-1.3676761753214735,-0.38584411672216956,-1.1900393283148274,0.5883850724596785,-1.3883001175046548,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TK-008804,-0.1472697550104794,-0.6025405242859445,-0.7628297558490323,-0.7773826154207271,-0.6111166194092976,0.4716121626800691,0.8898793737869197,1.0108766677924714,0.5329915400370174,0.5883850724596785,-0.2370596082063437,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
TK-008805,0.9122248853526816,-0.6025405242859445,0.6178575850541936,-0.16133581267470742,1.312902646735677,-0.5950247142743686,-0.28251693679853035,-0.38584411672216956,-0.17244736916199788,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
TK-008806,-0.1472697550104794,-0.1369509809188924,-0.7628297558490323,0.45471099007131227,-0.6111166194092976,0.4454510007083414,-1.2997595450684327,-0.38584411672216956,-1.1900393283148274,0.5883850724596785,-0.2370596082063437,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TK-008807,-0.1472697550104794,-0.1369509809188924,0.6178575850541936,-0.5720336811720539,0.3508930136631898,0.15608896463380567,-0.10322341265732685,1.0108766677924714,0.45461209806609926,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
TK-008808,-0.1472697550104794,-0.1369509809188924,-0.7628297558490323,-0.36668474692338066,-0.6111166194092976,1.2225163286366278,-0.5192477941092776,-0.38584411672216956,-1.1235076719972779,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TK-008809,-0.1472697550104794,-0.6025405242859445,0.6178575850541936,0.8654088585686587,-0.6111166194092976,0.045790327516312686,0.4780908077889028,1.0108766677924714,0.812943974963751,0.5883850724596785,0.9141809010919673,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
TK-008810,-0.1472697550104794,0.8359885298424654,0.6178575850541936,-0.9827315496694004,0.3508930136631898,-0.4630945141597035,1.6373283048276388,2.407597452307112,1.9950137300748714,-1.6995672507795123,-1.3883001175046548,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
TK-008811,-1.2067643953736404,0.19339005723519906,-0.7628297558490323,0.45471099007131227,-0.6111166194092976,1.8951134835957544,-0.4555054818448431,-0.38584411672216956,-1.0806575254561803,0.5883850724596785,-0.2370596082063437,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
TK-008812,1.9717195257158426,0.4496224730068912,1.9985449259574197,-1.3934294181667468,3.236921912880652,-1.3902453145482399,2.580091549240287,2.407597452307112,1.9866047792113521,-1.6995672507795123,-2.5395406268029657,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TK-008813,-0.1472697550104794,-0.6025405242859445,1.9985449259574197,-1.1880804839180736,-0.6111166194092976,-0.9639202011833946,-0.32753576256057665,-0.38584411672216956,-0.5086131578847567,0.5883850724596785,0.9141809010919673,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
TK-008814,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,0.45471099007131227,0.3508930136631898,1.0025373992853541,-0.7197149590464006,-0.38584411672216956,-0.8151949609316439,0.5883850724596785,2.0654214103902784,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
