prioridad,tiempo_resolucion_horas,reaperturas_contador,costo_reparacion_usd,satisfaccion_cliente,encuesta_respondida,carga_tecnico,ticket_reabierto,costo_por_hora_resolucion,canal_ingreso_Correo Electrónico,canal_ingreso_Llamada Telefónica,canal_ingreso_Portal Web,canal_ingreso_Presencial,departamento_solicitante_Legal,departamento_solicitante_Marketing,departamento_solicitante_Operaciones,departamento_solicitante_Recursos Humanos,departamento_solicitante_TI,departamento_solicitante_Ventas,ubicacion_usuario_Remoto,ubicacion_usuario_Sede Central,ubicacion_usuario_Sucursal Norte,ubicacion_usuario_Sucursal Sur,categoria_ERP,categoria_Hardware,categoria_Impresoras,categoria_Redes,categoria_Seguridad,categoria_Software,subcategoria_Contraseña,subcategoria_Disco Duro,subcategoria_ERP Login,subcategoria_Office 365,subcategoria_Pantalla,subcategoria_VPN,subcategoria_Wi-Fi,tecnico_asignado_Carlos Ruiz,tecnico_asignado_Elena Diaz,tecnico_asignado_Jorge Soto,tecnico_asignado_Luis Perez,tecnico_asignado_Maria Lopez,franja_horaria_ingreso_Mañana,franja_horaria_ingreso_Noche,franja_horaria_ingreso_Tarde,dia_semana_ingreso_Jueves,dia_semana_ingreso_Lunes,dia_semana_ingreso_Martes,dia_semana_ingreso_Miércoles,dia_semana_ingreso_Sábado,dia_semana_ingreso_Viernes,rango_tiempo_resolucion_Normal,rango_tiempo_resolucion_Lento,rango_tiempo_resolucion_Crítico,sla_cumplido
3.0,1.1689553878925754,0,-0.23134759104298883,0.425003519196753,0,-0.25665903424809444,0,-0.12292604377262929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.0,0.25521580661886534,0,-1.5505605569516272,0.425003519196753,0,-1.465529287633126,0,-0.12903607881393486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16411159187375757,0.68286970375322,0,-1.2865103948672307,0.425003519196753,0,-1.465529287633126,0,-0.12816242900671657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2.1012761238310063,-0.5014789663431952,0,-0.8879939191233251,-1.0692915476639833,1,1.1430854696714159,0,-0.11299899347541834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.3241073771697893,0.535226610062598,0,-1.1800544646243412,1.0204521135773608,1,-0.19303428406993486,0,-0.1270184258940316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,0.8843270224994865,0,0.5286159625622313,0.20588115993911235,1,-0.7020322854952114,0,-0.11679893179622176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.9690035163476194,1.0610989838824891,0,0.19900431579660163,1.3059845719078267,1,-0.7020322854952114,0,-0.1200772657896202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.833235731127308,0.47797950049686583,0,1.087149152732889,-1.043126263933281,0,1.4612092205622138,0,-0.10831776234510547,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8199845893276032,0.6429555681126902,0,-1.6686466815343628,0.7715272587665726,0,-0.320283784426254,0,-0.13087800341522607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.2908728085140626,-0.37453494373031715,0,0.18334387785815487,1.3059845719078267,1,-0.1294095338917753,0,-0.09822828031674885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2.02105778355632,0.48130416121580033,1,0.28222074625301646,-0.4374260251891119,0,1.1430854696714159,1,-0.11513290351692412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03642544330172015,0.4698087592117688,0,-0.15509742364655474,0.425003519196753,1,1.1430854696714159,0,-0.11853545936677565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1949157703140938,-0.5136560693348631,0,-1.3787517177019006,1.2201260216471768,0,-1.465529287633126,0,-0.1227417609338968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2.07330581811372,0.9849281685887443,1,1.0325322106292263,0.2312604087617388,1,-0.320283784426254,1,-0.11434344386879376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8941821586165712,-0.4413836687747731,0,1.6987014463498853,-1.1505115596302216,1,-0.1294095338917753,0,-0.06716921801416044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.22816591375090578,-0.8820968752663964,0,0.8721893861762248,0.62601336608581,1,-0.1294095338917753,0,-0.0011629652402364826,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.259982199841787,-0.4219922866492992,0,-1.648567136187638,1.3059845719078267,1,-1.465529287633126,0,-0.12870593638945294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6194664978920241,0.5252112284566222,1,0.5340905586490972,-2.217939638936468,1,1.2067102198495756,1,-0.11339350704720576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1412479743908162,-0.7978934359097651,0,-0.30215777525468107,-0.45597753351432074,1,-1.465529287633126,0,-0.0756346897184238,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5990902691512843,0.016341382640931715,0,-1.4848429211726932,0.425003519196753,0,-0.320283784426254,0,-0.1281832254990227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.19637308279661,-1.0878715244885095,0,0.7611432439416208,0.425003519196753,1,0.7613369686024586,0,0.40128783274156243,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.152604908348159,-0.4169222153294027,1,-1.5905847305259317,-0.3887565171116015,1,-0.7020322854952114,1,-0.12763835684931044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.26729981612919296,-0.5831818203885027,0,0.9387655784901059,0.425003519196753,1,-1.465529287633126,0,-0.06811572253115432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6168847559651816,0.23468805459026276,1,-1.641170172092541,-0.8678705549386512,1,-0.25665903424809444,1,-0.13014855360455768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005823435667577481,-1.0443106103829147,2,1.3372276639436405,1.3059845719078267,1,-0.320283784426254,0,0.2532356003738234,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9811602880551096,-0.7535012502964512,0,-0.008119225391980919,-0.4476788188833293,0,-1.465529287633126,0,-0.0722319152778434,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.191207026807306,-0.34863587933002366,0,0.14887888042535563,0.9690850363829168,1,-0.1294095338917753,0,-0.09969209810593185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,-0.009891398436821786,0,-1.0935546814195276,-0.45597753351432074,1,1.4612092205622138,0,-0.12348022154655781,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.091598996815803,1.77318437788107,1,0.09529085574262021,0.425003519196753,0,-0.7020322854952114,1,-0.12346249707318876,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.6373567407042575,0.5801697183328635,1,1.636134052184606,-1.256286128876995,1,1.4612092205622138,1,-0.10539781912181523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.409709956434698,-0.7211962612805446,0,-0.7411595341519401,0.5453190887721028,0,-0.19303428406993486,0,-0.09859844138417259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9169611131024886,0.12501596500449486,1,0.27866643160371185,0.20553646121197672,0,-0.38390853460441354,1,-0.11046282230504773,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.993615425357708,-0.7417894471795861,1,-0.00376497840178979,0.425003519196753,0,-0.7020322854952114,0,-0.07386194992532186,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.30736827161449365,-0.6689691690402801,0,0.162808841361583,-0.3205847217658607,1,-0.1294095338917753,0,-0.07811209148099561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1370359535245247,-0.6325678512363474,2,-1.6611762655798121,-1.3369585862253945,1,-0.320283784426254,0,-0.12774730614250782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3.0,-0.7557366857266201,2,-0.601606662819185,0.36854540185107104,1,-0.19303428406993486,1,-0.09150409939797684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.4091841251044923,0.6729097493591757,0,-1.5898615542807073,-1.1364892550748222,0,-0.5111580349607326,0,-0.13032556362838796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4826814983923673,0.7225459412024212,0,-0.8792921824652244,0.425003519196753,0,1.1430854696714159,0,-0.12539980031145523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,-0.3756653082922369,0,-0.053086065452010875,0.425003519196753,1,1.1430854696714159,0,-0.10214247228486822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.8655425598121895,-1.1424216273408403,0,-0.0652103954581421,-1.9810307245334813,1,-0.19303428406993486,0,2.3540807715353385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0.8451206638936701,1,-1.3406098607330805,0.425003519196753,0,1.1430854696714159,1,-0.12885105213208561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6235621611845283,-0.1829620849661417,0,0.020074909797803436,-1.6685931897453303,1,-0.7020322854952114,0,-0.10706462802317106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.21499316379173794,0.9456226737335781,0,1.1933959124445632,0.425003519196753,1,-0.8929065360296901,0,-0.11317353525440589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.0,0.38720999492791147,0,-0.7707470375384826,0.5845944669129493,1,-1.338279787276807,0,-0.12305157000588526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8645054810711552,0.02240678958901343,0,-1.4912147451235456,0.425003519196753,0,-0.320283784426254,0,-0.12827137039144051,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.1048600989840558,-0.8037901847893998,0,1.3962349710310165,0.33262375880639194,1,-0.25665903424809444,0,-0.010640526146533373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2.6588577408679597,0.7431690466584184,0,-1.139488682929695,0.2747335859095638,1,-0.19303428406993486,0,-0.127223306056999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.3946415792424907,-0.8084474032503923,0,-1.254253848374566,1.3059845719078267,1,-0.6384075353170519,0,-0.11000421495608985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4032460261239907,0.4052864962889581,0,-1.221472441368467,-0.5128031453538316,0,-0.7020322854952114,0,-0.12681799366906107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.7272061073001543,2.1468462054828428,0,0.9842009497699632,-1.256634635881021,1,1.4612092205622138,0,-0.12088841128390095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3.0,0.6295888075516123,1,-0.6397421484308567,0.425003519196753,1,1.270334970027735,0,-0.12331080367788928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,-0.5965154170685237,1,-1.3068678073850777,-0.3571648684859353,1,1.1430854696714159,1,-0.11941917956319435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6346273069016917,1.4429699539572913,0,0.6710787357251201,-0.3769081291423813,1,1.4612092205622138,0,-0.11930942148477319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,-0.09712903156502328,0,1.6180523039484682,-0.45597753351432074,1,-0.5747827851388922,0,-0.08915294354981174,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.5960237166969167,-1.0293728659605594,0,1.0515770156929265,0.425003519196753,1,-0.320283784426254,0,0.17565464001494704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4601171832033257,-0.47766407549934703,1,-0.9616464195732013,0.425003519196753,1,-0.5111580349607326,0,-0.11502679263896708,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0151741990464216,-0.2951314019617957,0,0.5789490521685442,-2.177835093386576,1,-0.7020322854952114,0,-0.09532807544098235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.283745509960456,2.1685401145248893,0,-0.9964898828364704,1.056010153840824,1,-1.465529287633126,0,-0.12869304829596373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1.1268365565163512,-0.9665322705292466,0,-0.260852037125188,0.425003519196753,1,-0.7020322854952114,0,-0.02047927025620353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2675939519854578,-0.18647799728249714,0,-1.460082772275566,-0.13335960791841622,1,1.1430854696714159,0,-0.12688037271434313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9001038611077843,-0.7419157644446315,0,1.2189811797068806,0.425003519196753,0,-1.0837807865641687,0,-0.03488872601883518,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.337817043321564,2.410954406560237,0,-0.6591819481032966,0.425003519196753,1,-0.5747827851388922,0,-0.12776020782939046,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.2238025293116856,-1.1481125912503594,0,1.2497688428839018,-0.258811745641911,1,0.12508946682086294,0,39.27322322047321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.484586658400933,-1.0378436112585232,1,-0.6677280775750967,-0.21536397747494027,0,-0.1294095338917753,0,0.0014678046175360827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8489885655481055,-1.0775604332408721,0,-1.3535426721724153,0.35848441294933336,0,0.9522112191369373,0,-0.04743844227059782,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.9565135484181708,-0.13956653179172343,0,-1.4146112824119152,-0.9156234298164723,1,1.270334970027735,0,-0.1266019905002517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9865905461278769,-0.7833986702978392,0,-1.1235178881809407,0.425003519196753,1,-0.7020322854952114,0,-0.1069506750703318,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03889251683909323,-0.9132528373380701,1,-1.752097099425153,0.3907399487692657,0,-0.19303428406993486,0,-0.12769535055871298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9459232699040832,2.470847786590997,0,1.1121935633087954,1.3059845719078267,1,-0.19303428406993486,0,-0.12144688789038349,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2.0,1.552718758074435,0,0.09829020986674067,0.425003519196753,0,1.2067102198495756,0,-0.12270461496165276,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.8056082888143146,-0.7752109323426335,0,-0.24253149270912247,-0.11346670479697642,1,-0.7020322854952114,0,-0.07657299682022299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11655060312114895,-0.36972653822031915,0,-0.008164291281072817,-0.45597753351432074,1,-0.7020322854952114,0,-0.10159406131292448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.9211627366945492,-0.3069700893592919,2,-1.0340510171122217,0.425003519196753,0,-1.465529287633126,0,-0.11969836531573831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.2511659926666432,-1.0680615159859184,0,0.009224965581118292,0.425003519196753,0,0.9522112191369373,0,0.15550603747864522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.5710931624345147,0.15673283220354423,0,-0.2830434985783843,0.17240818008757056,1,-0.25665903424809444,0,-0.11607683715299545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1.0179973145665115,0.11011642017550867,0,0.13285093332819362,0.41707587263036405,0,-1.465529287633126,0,-0.1117457314436868,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.2578108740233376,0.5598881724573821,1,1.1297164929777825,0.425003519196753,0,-1.2746550370986474,1,-0.10892221280073575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.0,0.2999819586261401,0,-0.7471786624346569,0.9475815277360214,1,-1.465529287633126,0,-0.12227824777356372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,-0.913724637976853,0,0.8339503576766856,0.8303112890836104,0,-0.1294095338917753,0,0.014206850157356843,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2.466283012744596,0,-0.8373981534102843,-2.217939638936468,1,1.2067102198495756,0,-0.1284744091931438,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.96705213175447,-0.8927752694247042,1,-1.0058910945532373,0.425003519196753,0,-0.7020322854952114,0,-0.09044679787303445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.409872594073458,-0.1273603369401661,0,-0.38631303492246927,0.2662024452941865,1,-1.465529287633126,0,-0.11266912903805791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.9516906646104881,-0.6450687455828604,1,-1.2315025696298896,-1.756169308007319,1,1.270334970027735,1,-0.11626985431918058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.7169993645709223,0.8267889215753308,0,-0.2510835476125369,0.425003519196753,1,1.4612092205622138,0,-0.12109235044572939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07595193513921306,-0.958217621595954,2,-0.4319223449689908,0.425003519196753,1,-0.320283784426254,0,-0.03741956433291723,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0054058127780596,1.6454373520085803,1,-0.008634891346002977,0.41547868193280474,1,-0.38390853460441354,0,-0.12355338345463217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.0,2.109577630193783,1,1.2932742781614042,0.39326386301072597,1,-0.7020322854952114,1,-0.11954040949882046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
